,appid,name,developer,publisher,positive,negative,average_playtime_from_2009,initialprice,languages,genre,release_year,Korean,indie,discount,positive_ratio,price_group
17054,1085180,Gunvolt Chronicles: Luminous Avenger iX,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",453,41,0.0,17703,"English, Japanese, Traditional Chinese, Korean, Thai, Simplified Chinese, French, Italian, German, Spanish - Spain, Portuguese",Action,2019,1,0,0,0.917004048582996,만원~2만원
17055,1085210,Fruit Mess,cBlck,cBlck,0,1,0.0,1169,English,Casual,2019,0,1,0,0.0,만원이하
17056,1085230,Zumou Battoru,DreamlessHero,DreamlessHero,1,0,0.0,1169,English,Action,2019,0,1,0,1.0,만원이하
17057,1085270,Fat Prisoner Simulator 2,Kiddy,Kiddy,78,30,0.0,1169,English,Action,2019,0,1,0,0.7222222222222222,만원이하
17058,1085510,Garfield Kart - Furious Racing,Artefacts Studio,Microids,5540,739,2.0,17703,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Russian",Racing,2019,0,0,0,0.882306099697404,만원~2만원
17059,1085520,Offroad Racing - Buggy X ATV X Moto,Artefacts Studio,Microids,36,31,0.0,23608,"English, French, Italian, German, Spanish - Spain",Racing,2019,0,0,1,0.5373134328358209,2만원~ 3만원
17060,1085570,Fables of Talumos,Cheesemaster Games,Cheesemaster Games,8,0,0.0,8255,English,Action,2019,0,1,0,1.0,만원이하
17061,1085630,VASARA Collection,QUByte Interactive,QUByte Interactive,83,14,0.0,11798,"English, Japanese",Action,2019,0,1,0,0.8556701030927835,만원~2만원
17063,1085880,Eclipse Horde,Ezorisudo,Ezorisudo,7,0,0.0,10617,"English, Japanese, French, Italian, German, Spanish - Spain, Arabic, Ukrainian, Dutch, Greek, Swedish, Spanish - Latin America, Thai, Czech, Danish, Turkish, Norwegian, Hungarian, Finnish, Bulgarian, Vietnamese, Portuguese, Portuguese - Brazil, Polish, Romanian, Russian, Simplified Chinese, Traditional Chinese, Korean",Adventure,2020,1,1,0,1.0,만원~2만원
17064,1085930,Light Tracer 2 ~The Two Worlds~,Void Dimensions,Chuyan Inc.,15,5,0.0,23608,"English, Japanese, Simplified Chinese",Action,2020,0,1,0,0.75,2만원~ 3만원
17065,1085940,Orders Of The Ruler,E2D2Works,E2D2Works,1,3,0.0,23608,English,Action,2019,0,1,0,0.25,2만원~ 3만원
17066,1085990,XEYYEX,Ferulox Studios,Ferulos Studios,37,3,0.0,4712,English,Action,2019,0,1,0,0.925,만원이하
17068,1086140,Weaving,Bitlock Studio,Bitlock Studio,1,0,0.0,1169,English,Casual,2019,0,1,0,1.0,만원이하
17069,1086160,Space War: Infinity,Moraes Game Studio,Moraes Game Studio,78,7,0.0,1169,"English, Portuguese - Brazil, Portuguese",Action,2019,0,1,1,0.9176470588235294,만원이하
17070,1086490,First Customer,Sonic-Alpha,NS,2,5,0.0,1063,"English, French, Italian, German, Spanish - Spain, Dutch, Portuguese, Polish, Simplified Chinese, Traditional Chinese, Japanese, Korean, Hungarian",Action,2019,1,1,0,0.2857142857142857,만원이하
17071,1086640,Dude Simulator 3,Kiddy,Kiddy,1099,524,1.0,5893,English,Action,2019,0,1,0,0.6771410967344423,만원이하
17072,1086670,Roll+Heart,Owl Sanctuary Studios,Owl Sanctuary Studios,1,0,0.0,11798,English,Adventure,2019,0,1,0,1.0,만원~2만원
17073,1086680,Violet rE:-The Final reExistence-,Hollowings,Hollowings,113,22,0.0,4712,Simplified Chinese,Casual,2019,0,1,0,0.837037037037037,만원이하
17074,1086690,C-War 2,David Vogt,David Vogt,4,8,0.0,5893,"English, Spanish - Spain, Simplified Chinese",Action,2019,0,0,0,0.3333333333333333,만원이하
17076,1086850,Garden of the Sea,Neat Corporation,Neat Corporation,225,29,0.0,29513,"English, French, Italian, German, Spanish - Spain, Arabic, Danish, Dutch, Finnish, Japanese, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish",Casual,2019,1,1,0,0.8858267716535433,2만원~ 3만원
17077,1086860,TOUHOU SKY ARENA MATSURI CLIMAX,AREAZERO,"Mediascape Co.,Ltd.",125,10,0.0,47228,"English, Simplified Chinese, Traditional Chinese, Japanese",Action,2020,0,0,0,0.9259259259259259,4만원~5만원
17078,1086940,Baldur's Gate 3,Larian Studios,Larian Studios,40847,5500,24.0,70848,"English, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Turkish",Adventure,2020,0,0,0,0.881329967419682,6만원 이상
17079,1086970,Battle Bruise 2,Zanardi and Liza,Zanardi and Liza,19,4,0.0,5893,English,Action,2020,0,0,0,0.8260869565217391,만원이하
17080,1086980,Nebulas Lasso,STON Games,STON Games,1,0,0.0,29513,"English, Japanese",Action,2019,0,0,0,1.0,2만원~ 3만원
17081,1087040,Alien invasion,jack,jack,1,8,0.0,1169,English,Action,2019,0,1,0,0.1111111111111111,만원이하
17082,1087050,Mondrian - Plastic Reality,Lantana Games,Lantana Games,5,0,0.0,17703,English,Casual,2020,0,1,0,1.0,만원~2만원
17083,1087070,Poly Fishing,Kai Zou,Kai Zou,0,1,0.0,11798,English,Casual,2019,0,1,0,0.0,만원~2만원
17086,1087310,DOOMTANK,Unibear Studio,Unibear Studio,3,0,0.0,7074,English,Action,2019,0,1,0,1.0,만원이하
17087,1087460,Super Life (RPG),Klick Ink L.P.,Klick Ink L.P.,346,41,0.0,11798,English,Casual,2019,0,1,0,0.8940568475452196,만원~2만원
17088,1087500,Groundhog Day: Like Father Like Son,Tequila Works,Sony Pictures Virtual Reality,58,16,0.0,17703,"English, French, Italian, German, Spanish - Spain, Japanese, Korean",Adventure,2019,1,0,0,0.7837837837837838,만원~2만원
17090,1087800,Arranged,Kabuk Games,Kabuk Games,11,3,0.0,1169,English,Adventure,2020,0,1,0,0.7857142857142857,만원이하
17091,1087810,Forgetful Dictator,Please Know More,Please Know More,47,5,0.0,11798,English,Casual,2019,0,1,0,0.9038461538461539,만원~2만원
17092,1088070,HUNTERS FOR YOUR BRAIN,REANIMATO.RUS,khukhrovr,8,8,0.0,2350,English,Adventure,2019,0,1,1,0.5,만원이하
17093,1088110,Meowk and Frocco,del7in,Red twice potato,2,3,0.0,1169,"English, Russian",Adventure,2019,0,1,0,0.4,만원이하
17094,1088420,Wings Of Bluestar,Shinu Real Arts,Shinu Real Arts,38,2,0.0,23608,English,Action,2020,0,1,0,0.95,2만원~ 3만원
17095,1088440,The Panel Remake,Alexandre Beaudoin,ColdMechanics,4,1,0.0,1169,"English, French",Casual,2019,0,1,0,0.8,만원이하
17096,1088590,love love love,Tintin Game,Tintin Game,171,60,0.0,1169,"English, Simplified Chinese, Traditional Chinese, French, Italian, German, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Romanian, Finnish, Dutch, Portuguese, Arabic, Korean",Casual,2019,1,1,0,0.7402597402597403,만원이하
17097,1088600,Space Mercs,Bearded Giant Games,Bearded Giant Games,32,9,0.0,11798,English,Action,2019,0,1,0,0.7804878048780488,만원~2만원
17098,1088710,Yakuza 3 Remastered,Ryu Ga Gotoku Studio,SEGA,2798,568,28.0,23608,"English, Japanese, Traditional Chinese, Korean",Action,2021,1,0,0,0.8312537136066548,2만원~ 3만원
17099,1088770,Car Mechanic Simulator VR,"GameFormatic S.A., Red Dot Games",PlayWay S.A.,99,42,0.0,23608,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Russian, Simplified Chinese, Turkish, Czech, Finnish, Greek, Dutch, Japanese, Portuguese, Portuguese - Brazil, Hungarian",Racing,2021,1,0,0,0.7021276595744681,2만원~ 3만원
17100,1088850,Marvel's Guardians of the Galaxy,Eidos-Montr챕al,Square Enix,11221,523,10.0,70848,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese",Action,2021,1,0,1,0.955466621253406,6만원 이상
17101,1088880,?逵?逵戟?克龜橘 ?龜?逵?戟龜克 / Russian Test,Easy game,Game for people ,42,27,0.0,1169,"Russian, English",Action,2019,0,1,0,0.6086956521739131,만원이하
17102,1088950,Touring Karts,Ivanovich Games,Ivanovich Games,91,20,0.0,23608,"English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Korean, Simplified Chinese",Racing,2019,1,0,0,0.8198198198198198,2만원~ 3만원
17103,1088960,PsycoCat,YukiOstudio,YukiOstudio,4,2,0.0,1169,English,Action,2019,0,1,0,0.6666666666666666,만원이하
17104,1089090,ONE PIECE: PIRATE WARRIORS 4,Koei Tecmo,BANDAI NAMCO Entertainment,8181,754,48.0,70848,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Thai, Traditional Chinese, Simplified Chinese",Action,2020,1,0,0,0.9156127588136541,6만원 이상
17105,1089140,Stroke Fill,aCosmos,HandMade Games,4,3,0.0,7074,English,Casual,2019,0,0,0,0.5714285714285714,만원이하
17106,1089290,Truefish,TiProg,-,2,1,0.0,8255,"English, Italian",Simulation,2019,0,0,0,0.6666666666666666,만원이하
17107,1089310,Nordlicht,illius,Sedoc LLC,85,16,0.0,5893,"English, German, French, Italian, Spanish - Spain, Russian",Adventure,2019,0,1,0,0.8415841584158416,만원이하
17108,1089330,Life Hutch VR,Chthonic Studios,Next Stop Willoughby Inc.,3,6,0.0,1169,English,Adventure,2020,0,0,0,0.3333333333333333,만원이하
17109,1089350,NBA 2K20,Visual Concepts,2K,30372,29184,124.0,70848,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese",Simulation,2019,1,0,0,0.5099738061656256,6만원 이상
17110,1089520,Nigel: The Minuscule Adventure,Samwise Austin,Nigel Productions,1,0,0.0,1169,English,Adventure,2019,0,1,0,1.0,만원이하
17111,1089600,LYSER,Growfall Games,Growfall Games,50,4,0.0,1169,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese",Casual,2019,1,1,0,0.9259259259259259,만원이하
17112,1089660,Queen's Quest 5: Symphony of Death,Brave Giant LTD,Artifex Mundi,60,16,3.0,17703,"English, French, Italian, German, Japanese, Korean, Polish, Russian, Simplified Chinese",Adventure,2019,1,0,0,0.7894736842105263,만원~2만원
17113,1089760,Mini Transport,JinDing Chen,JinDing Chen,16,5,0.0,1169,"English, Simplified Chinese, Traditional Chinese",Casual,2020,0,1,0,0.7619047619047619,만원이하
17114,1089790,Winter Resort Simulator,HR Innoways,Aerosoft GmbH,652,165,0.0,23608,"English, German, French, Spanish - Spain, Italian",Casual,2019,0,1,0,0.7980416156670747,2만원~ 3만원
17115,1089830,Monster Energy Supercross - The Official Videogame 3,Milestone S.r.l.,Milestone S.r.l.,817,126,69.0,47228,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America",Racing,2020,0,0,0,0.8663838812301167,4만원~5만원
17116,1089840,Armored Brigade,Veitikka Studios,Slitherine Ltd.,200,20,0.0,47228,English,Simulation,2018,0,0,0,0.9090909090909091,4만원~5만원
17117,1089930,Aeon Must Die!,Limestone Games,Focus Home Interactive,38,19,0.0,23608,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Portuguese - Brazil, Russian",Action,2021,1,1,0,0.6666666666666666,2만원~ 3만원
17118,1089980,The Henry Stickmin Collection,PuffballsUnited,Innersloth,26319,328,6.0,17703,English,Adventure,2020,0,1,0,0.9876909220550155,만원~2만원
17119,1090250,Crunch Element,Dreamlab XR,Dreamlab XR,154,55,0.0,23608,English,Action,2020,0,1,0,0.7368421052631579,2만원~ 3만원
17120,1090470,New England Detective: Breakfast in Boston,Little Black Book Entertainment,Little Black Book Entertainment,15,10,0.0,5893,"English, Russian, Simplified Chinese",Adventure,2019,0,1,0,0.6,만원이하
17121,1090490,Tiktalec And The Dino Moonbase,Playpocalypse Games,Playpocalypse Games,1,0,0.0,3531,English,Adventure,2020,0,1,0,1.0,만원이하
17122,1090560,Boy VS Genius 兀ョ㈆弱묈뭅訝롦젩??릫雅븀쉪?잍?野밧넶,"容믡걚鸚⒳슴, XNZONE",XNZONE,67,17,0.0,1169,Simplified Chinese,Casual,2019,0,1,0,0.7976190476190477,만원이하
17123,1090580,Gamehunt,IOAN,GAMEHUNT,13,6,0.0,1169,English,Action,2019,0,1,0,0.6842105263157895,만원이하
17124,1090630,Granblue Fantasy: Versus,"Cygames, Inc., Arc System Works","XSEED Games, Marvelous USA, Inc.",3832,776,58.0,70848,"English, French, German, Spanish - Spain, Japanese, Portuguese - Brazil, Korean, Simplified Chinese, Traditional Chinese",Action,2020,1,0,0,0.8315972222222222,6만원 이상
17125,1090650,Unknown Castle,Pikku-a,Pikku-a,6,0,0.0,5893,"English, Spanish - Spain, Finnish",Adventure,2019,0,1,0,1.0,만원이하
17126,1090660,MOK: Super Space Taxi,Marc Grabow,42 BYTES,2,1,0.0,11798,English,Casual,2019,0,1,0,0.6666666666666666,만원~2만원
17128,1090800,Northern Lights,MadGoat Studio,MadGoat Studio,80,45,0.0,23608,"English, French, German, Portuguese - Brazil, Russian, Turkish",Action,2020,0,1,0,0.64,2만원~ 3만원
17131,1091090,They Are Beasts,Tarakan Game Studio,Tarakan Game Studio,28,16,0.0,5893,"English, Russian",Action,2019,0,1,0,0.6363636363636364,만원이하
17132,1091210,Kissing Simulator,龜赳? 龜赳? 龜赳? ???????赳 龜赳? INDUSTRIES,Kavkaz Sila Games,54,19,0.0,1169,English,Action,2019,0,0,0,0.7397260273972602,만원이하
17133,1091250,Total Party Kill,Adventure Islands,Adventure Islands,116,7,0.0,5893,English,Action,2019,0,1,0,0.943089430894309,만원이하
17135,1091470,Put In - Run Out,Ruskija Game Experience,Tero Lunkka,65,15,0.0,1169,English,Adventure,2019,0,1,0,0.8125,만원이하
17136,1091500,Cyberpunk 2077,CD PROJEKT RED,CD PROJEKT RED,360276,115040,51.0,70848,"English, French, Italian, German, Spanish - Spain, Arabic, Czech, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Thai, Traditional Chinese, Turkish",RPG,2020,1,0,1,0.7579715389340986,6만원 이상
17137,1091570,Transporter Truck Simulator,A Nostru,A Nostru,15,9,0.0,1169,"English, Spanish - Spain, Russian, Simplified Chinese",Adventure,2019,0,1,1,0.625,만원이하
17138,1091590,Cathedral 3-D,Unfinished Games,Feardemic,32,22,0.0,5893,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Turkish",Action,2020,1,1,0,0.5925925925925926,만원이하
17139,1091980,The Bard's Tale IV: Director's Cut,inXile Entertainment,inXile Entertainment,678,209,0.0,41323,"English, French, German, Spanish - Spain, Polish, Russian",RPG,2019,0,0,0,0.7643742953776775,4만원~5만원
17140,1092040,BOMJMAN,Unique Media,Unique Media,411,113,0.0,11798,"English, Russian, Simplified Chinese, Ukrainian",Action,2020,0,1,0,0.7843511450381679,만원~2만원
17141,1092080,Pet Puzzle,cBlck,Bitlock Studio,0,3,0.0,1169,English,Casual,2019,0,0,0,0.0,만원이하
17142,1092140,Exit From,"concole_, Elendely",White Box,421,42,6.0,5893,"English, Russian, French, Italian, German, Spanish - Spain, Simplified Chinese, Korean, Japanese, Greek, Ukrainian",Action,2021,1,1,1,0.9092872570194385,만원이하
17143,1092260,Come on Baby!,Expotato Corp.,Expotato Corp.,50,8,0.0,17703,"English, Korean, French, German, Spanish - Spain, Russian, Spanish - Latin America, Simplified Chinese, Portuguese, Portuguese - Brazil, Japanese, Traditional Chinese, Turkish, Polish",Action,2019,1,0,0,0.8620689655172413,만원~2만원
17144,1092430,Budget Cuts 2: Mission Insolvency,"Neat Corporation, Fast Travel Games",Neat Corporation,269,56,1.0,35418,"English, French, Italian, German, Spanish - Spain, Japanese, Russian",Action,2019,0,1,0,0.8276923076923077,3만원~4만원
17145,1092590,亦숅썢阿뗨러,腰녶룘,腰녶룘,785,29,0.0,11810,Simplified Chinese,Action,2019,0,1,0,0.9643734643734644,만원~2만원
17146,1092660,Blair Witch,Bloober Team SA,Bloober Team NA,3787,1096,4.0,35418,"English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Japanese",Adventure,2019,0,1,0,0.7755478189637518,3만원~4만원
17147,1092790,Inscryption,Daniel Mullins Games,Devolver Digital,33697,1105,12.0,23608,"English, French, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Italian, Portuguese - Brazil, Traditional Chinese, Turkish",Adventure,2021,1,1,1,0.9682489512097006,2만원~ 3만원
17148,1092950,Piposh,Guillotine,Guillotine,110,7,0.0,47228,"English, Not supported",Adventure,2021,0,1,0,0.9401709401709402,4만원~5만원
17149,1092980,Mountain Taxi Driver,A Nostru,A Nostru,120,41,0.0,11798,"English, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",Action,2019,0,1,0,0.7453416149068323,만원~2만원
17151,1093150,"Just Sleep - Meditate, Focus, Relax",Ghulam Jewel,Ghulam Jewel,18,3,0.0,2350,English,Casual,2019,0,0,0,0.8571428571428571,만원이하
17152,1093170,Monstrum 2,Team Junkfish,Junkfish Limited,273,154,0.0,17703,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese",Action,2021,1,1,0,0.639344262295082,만원~2만원
17153,1093280,Ancient Stories: Gods of Egypt,Panda Games Studio,Alawar Entertainment,1,3,0.0,8255,"English, German, Russian",Adventure,2019,0,1,0,0.25,만원이하
17154,1093290,The Wild at Heart,Moonlight Kids,Humble Games,177,7,0.0,29513,"English, Japanese, Korean, Simplified Chinese, French, German, Portuguese - Brazil, Spanish - Latin America",Adventure,2021,1,1,1,0.9619565217391305,2만원~ 3만원
17155,1093300,NOYO-!,MYAOSOFT,MYAOSOFT,19,4,0.0,11798,"English, Japanese",RPG,2019,0,0,0,0.8260869565217391,만원~2만원
17158,1093520,Un Pas Fragile,Un Pas Fragile Team,Opal Games,117,9,0.0,2350,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Portuguese, Portuguese - Brazil, Arabic, Bulgarian, Danish, Spanish - Latin America, Finnish, Greek, Hungarian, Norwegian, Dutch, Polish, Romanian, Russian, Swedish, Czech, Thai, Turkish, Ukrainian, Vietnamese",Adventure,2019,1,1,0,0.9285714285714286,만원이하
17159,1093670,ATTACK OF THE EVIL POOP,"Ascend Digitally, Alejandro Navarro",Ascend Digitally,30,2,0.0,5893,"English, French, Italian, German, Portuguese - Brazil, Russian, Spanish - Latin America, Spanish - Spain",Action,2019,0,0,0,0.9375,만원이하
17161,1093800,Zeke's Peak,56K Games,56K Games,18,1,0.0,10617,"English, Spanish - Latin America, Japanese, Spanish - Spain",Casual,2019,0,1,0,0.9473684210526315,만원~2만원
17162,1093920,ORTHOISO,Team BlueBacon,Team BlueBacon,28,1,0.0,1169,English,Adventure,2019,0,1,0,0.9655172413793104,만원이하
17163,1093950,Inbound UFO,Invenmatic,Invenmatic,4,1,0.0,12979,English,Action,2019,0,1,0,0.8,만원~2만원
17165,1094060,Escape First 2,OnSkull Games,OnSkull Games,134,94,4.0,7074,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese, Russian, Simplified Chinese",Adventure,2019,1,1,0,0.5877192982456141,만원이하
17166,1094120,Bepuzzled Puppy Dog Jigsaw Puzzle,Jim Best,Team Spikkeee,1,0,0.0,2350,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Casual,2019,1,0,0,1.0,만원이하
17167,1094170,The Hunter's Journals - Pale Harbour,Grindwheel Games,Grindwheel Games,4,0,0.0,7074,English,Adventure,2019,0,0,0,1.0,만원이하
17169,1094250,It Stares Back,Light Arc Studio Ltd,Light Arc Studio Ltd,78,2,0.0,11798,English,Action,2019,0,1,0,0.975,만원~2만원
17170,1094390,Waltz of the Wizard: Natural Magic,Aldin Dynamics,Aldin Dynamics,145,17,1.0,23608,English,Action,2019,0,1,0,0.8950617283950617,2만원~ 3만원
